date,spread21_Q1,spread21_Q2,spread21_Q3,spread21_Q4,spread21_Q5,spread7_Q1,spread7_Q2,spread7_Q3,spread7_Q4,spread7_Q5,return_Q1,return_Q2,return_Q3,return_Q4,return_Q5
2024-07-30,0.002166996200915979,0.002352651553447919,0.0028034848646719046,0.003426393732645912,0.003281992812649747,0.0008361996661785955,0.0008333981859439685,0.0008969881140025047,0.0009325251555838384,0.0012313142124426553,0.005202260796286339,0.007919509109751772,0.008818444097821801,0.00920939225468757,0.012576051979688852
2024-07-31,0.0015526471016237408,0.0015409545439328347,0.0020667820348413803,0.002302266127737935,0.00218272934316215,0.000421850175843032,0.00057639186105398,0.0007866512016682051,0.0003802851342263333,0.0005596522246259904,0.003486212173936273,0.005988398544961534,0.006484818603713374,0.005482933978826206,0.008034618056376449
2024-08-01,0.00037329436483434094,0.00041129833294721097,0.00019428729322709827,0.00033737733337289004,0.0005581154221069381,-0.00037437264575885246,-0.0003498689122039639,-0.0004670009036682333,-0.0008874974312503668,-0.0006073853808234952,0.0007797296308178644,0.001598699896001846,0.0013821469210544821,0.0001190440602026914,0.0015896057922470113
2024-08-02,0.0015023600807707903,0.0018959749039080792,0.0016672239949045021,0.002420270677264182,0.0019869175179648047,0.0004353028568181716,7.219215806412352e-05,0.00019418604747835485,-0.00020257923929213747,-0.0001531660814092714,0.0032715534251650247,0.005811652126592752,0.005885553336488125,0.005253398899312028,0.009197567219656977
2024-08-05,0.0027404643233434243,0.002993348324290933,0.002799960366188797,0.0029568184503275734,0.0031487230787665505,0.00062294554161125,-9.222093419077504e-05,3.366665449943346e-05,-0.00036153363976821956,-0.0006498189038485286,0.005048499055643681,0.008001396108911667,0.009607439943712551,0.009458165249317217,0.015665757164470957
2024-08-06,0.003185871981175033,0.003810740513463989,0.00356476397375461,0.0038511046943442793,0.00371161808967746,0.0010896470675617522,0.0007622200557203522,0.0003024452266859523,0.0002039197961380716,-0.0004659943512513237,0.00729192968864496,0.008603115042819624,0.01069475371869094,0.01458870590103522,0.0176797915864539
2024-08-07,0.0035958160487749493,0.004051081757165959,0.003986040120441645,0.0041767929421837584,0.004210251180152643,0.0015421903575833665,0.0011869086924019448,0.0008962399245649481,0.00038604393800755713,0.00015975008620303853,0.008386283987933132,0.010274781806884218,0.011421340912262424,0.014982255532394753,0.02038320414306615
2024-08-08,0.003703333819322938,0.004121427972419776,0.004586311629473481,0.005148640781712085,0.004811535499118486,0.0016293849709948568,0.0015886030443748715,0.001368802837465075,0.0012087762325660237,0.0009250814916089521,0.010012969550168532,0.011996733558017328,0.013048131287188394,0.01519317639481427,0.02054994256009704
2024-08-09,0.0033092594282519527,0.003622076141298633,0.003717072001750762,0.004561312105835012,0.004076845903677546,0.0014899202032482817,0.001363499416415285,0.001684468464255075,0.0015274034599067382,0.0011638262016397522,0.007827649494270835,0.010376817840985694,0.011486365254864883,0.012416313261277335,0.018608570435741035
2024-08-12,0.002575649790023781,0.00263804994728931,0.0028328041852037043,0.0034210144961776736,0.003162559308306005,0.00010422362924917274,2.5453201046380287e-05,-0.00015437765208449483,-3.552808145431492e-05,-8.36682471051344e-05,0.006207160656879286,0.006959620066439609,0.00824182855375826,0.010387959485942098,0.01380477217470398
2024-08-13,0.0025957984855704778,0.00329509299903961,0.0033351563445317743,0.003736487088056628,0.004055311149591681,0.000813519093415891,0.000851416451624809,0.0007934545822323502,0.0007436144577515097,0.0007871813538260824,0.005885142621917787,0.008910816104339157,0.009817852645909854,0.010852601432702506,0.016350712537090084
2024-08-14,0.0038556352446730293,0.004329277449592383,0.0047901443015615115,0.005432287156227416,0.005314350066410455,0.0017463096537677775,0.001583873447474405,0.0014522092099352,0.0016192328969357188,0.001493127132673069,0.009259608715889536,0.012763483136904947,0.014006423820293068,0.014859865539519299,0.021575310118315035
2024-08-15,0.0033598654814342432,0.0037087038123256905,0.00414266095097778,0.004245775045805224,0.004478061252772672,0.0016765549535340048,0.0013447823917085238,0.0015687034044878693,0.001350137934843205,0.0011241621502413191,0.008045544224444553,0.010573285315637001,0.01177781295356402,0.012462995015064617,0.01790779879756362
2024-08-16,0.0031463447462989043,0.0035924310152836746,0.003733233290655189,0.004066538916049358,0.0046544104133673285,0.0015479564225286456,0.0014447294117032653,0.0014707154574366862,0.0012178188321029667,0.0007345743912256857,0.007919920598712956,0.010176564875558963,0.011473355981405241,0.011824644292037521,0.015354574896824444
2024-08-19,0.003227488584840576,0.002567251558395119,0.00310493486144314,0.003908930657429786,0.004614380282388186,0.0007163412550319545,0.000683521656358655,0.0006460606592057301,0.00042881445312736784,0.00012081009138804555,0.0070075573432866215,0.009427501835198297,0.010508363440744826,0.009765864076812514,0.013392185332216639
2024-08-20,0.0023064914745910044,0.002546325135500266,0.002604114140951738,0.003647619568362833,0.003555588649332638,0.0002390553635526952,2.5406412322061846e-05,-0.0001300313474948851,-0.0001274939786278096,-0.000306239786332881,0.005992998089571208,0.007887236946467343,0.00917622693646582,0.007228751795955465,0.011298527219300436
2024-08-21,0.0020070155648378904,0.0027900012553262,0.004035343231256429,0.004688110684251928,0.005911930889929222,0.0009267502338823483,0.0011004255557582046,0.0008810202069072379,0.0008732727777165771,0.0009011245165945386,0.009213184752324686,0.002658094211281566,0.013632577109742545,0.015548275658717992,0.018148485314234762
2024-08-22,0.0023845238858995594,0.0028777950711431142,0.0030980547540213404,0.003393598294249438,0.0035779803216100994,0.001243900546641564,0.0010460281616958952,0.0012124610843931524,0.0010062395265098517,0.0006324041518583301,0.006320561802208834,0.008216213258951418,0.009279033970492429,0.00779733232399228,0.011488576386376587
2024-08-23,0.001822054412108763,0.002104295292801,0.0024175376457994404,0.0032622764326648607,0.0038589753419090095,0.001496275320952642,0.0013666828053369093,0.0014719851841599192,0.001474614635811816,0.0013458232833398083,0.0056063409427221786,0.00818195353024725,0.007374964866725136,0.00683947408013637,0.008874637955368147
2024-08-26,0.0014129798313103192,0.0016321971854720886,0.002073400708053285,0.002409794219730995,0.002900243545618884,0.0015006451018069707,0.0015295605626825426,0.001843561911567935,0.0021046095946412957,0.0021596014174503956,0.0038299976386583223,0.005929165712584696,0.0054728070133667605,0.005422539080834657,0.00811603675809924
2024-08-27,0.0021320403353312133,0.002528764996531283,0.002673428010728557,0.0034260281264725397,0.0036871049778584284,0.0016514519982006861,0.0015423216386361834,0.001995991476375155,0.002107312028570224,0.002157654447244424,0.005648507822560097,0.007032641525378731,0.00840970553359974,0.008844277861164623,0.0110632192697089
2024-08-28,0.0018134638940939156,0.0021472136406939647,0.0022509614483074048,0.0030214502431544126,0.0031227512918264736,0.0019288801953805273,0.0023132444541139104,0.002910276426179916,0.0028733608598335,0.0030132079112329137,0.004546615273576222,0.006283812030683553,0.006789011987469146,0.006831148336771241,0.010745398658519456
2024-08-29,0.0027522077975304956,0.0024786275064326824,0.002835526475777805,0.0030740773102150287,0.003758214654730629,0.002297325197580595,0.0022795430359061,0.0025835941708538036,0.002389964468547198,0.002824026784651793,0.006071920850454379,0.007001898511954084,0.008287907982690865,0.009281756794214478,0.014337025396757361
2024-08-30,0.0018093195518938479,0.0020334468804232095,0.0023701190689836586,0.002604330874063795,0.0028378664145603753,0.0018508486644816954,0.0019554447196710504,0.002106875011249995,0.0021360789353106102,0.0020037742852282046,0.0058243266708212105,0.004641307930462781,0.006065607889897871,0.007039480441582609,0.009636364257954225
2024-09-03,0.0006110331223575334,0.0003461637240446473,0.0011787486769702239,0.0007851683559515152,0.0012204588412091366,0.0012977209069774914,0.0013697033459450368,0.0016680899500194422,0.0017407393241129002,0.001783134818413051,0.00012373998221689266,0.0013156358196599297,0.0019291132896027455,0.003152159313092532,0.0030295410207760664
2024-09-04,-0.0012295634394411945,-0.0014202806190166048,-0.0011229357806861874,-0.0011027757462246698,-0.0006172761588986513,0.0014403312593804433,0.0016613847187633677,0.001826283146139782,0.0017729114639626633,0.0019481594039351094,-0.005015249710479195,-0.003511342720880968,-0.003973953492203254,-0.0023109329465055175,-0.004711382424946421
2024-09-05,-0.002057834259036014,-0.002399806405451555,-0.0023552163200126716,-0.002466648367285857,-0.0020913494831359906,0.0008962835206843819,0.0005363929934679307,0.0008370976904153547,0.0007015430872216048,0.0007493732346707001,-0.0054878937974936004,-0.0064232017840602125,-0.006098851691794708,-0.00801768041355026,-0.010583911011526418
2024-09-06,-0.0015245811285309002,-0.002472773395785207,-0.002213665870129268,-0.0021036535543167622,-0.0014348393998059523,0.0006317947786616809,0.00045747410702393364,0.0004995222609613331,0.0008554597527275301,0.0008825755159666774,-0.0037549087694999927,-0.005603435065266222,-0.005810967203113757,-0.007510334908438913,-0.010124999010456213
2024-09-09,-0.002591772079447495,-0.002954561167823781,-0.0034462617198969233,-0.0032697648379231893,-0.002742621583444982,0.0003301156751792809,5.276270431240945e-05,0.00021799136346235996,0.0006141759340563904,0.0005998579256049142,-0.005892590511217057,-0.0074865974430816645,-0.00781772205565272,-0.011628150073734356,-0.015950613946384376
2024-09-10,-0.002050040371746342,-0.0026733328609913174,-0.002552000857010135,-0.0021857574253731603,-0.0019171316171072315,0.0003216189147010319,7.913771144231001e-05,0.0004136878127292653,0.00065688163576913,0.001112327020745551,-0.0036625460842307092,-0.005923699490455065,-0.007280358423395563,-0.008051264377843573,-0.013859705569791225
2024-09-11,-0.0020925698553694466,-0.0024787155604679193,-0.0026157454713953096,-0.001902497852607686,-0.001863469507874752,-7.052331709186623e-05,0.0017144072441976172,0.0007055246613556091,0.0013340356129551475,0.0009966915278164,-0.004111860751827639,-0.00558590414456548,-0.005256165512604865,-0.01066921039978697,-0.012528153066604368
2024-09-12,-0.002080901669462952,-0.002542796164740819,-0.0024363545985538137,-0.0022877052208280903,-0.0021320470733872743,0.00011512549405365,0.000156437935941205,0.00048429408744423503,0.0007413133571089775,0.0008392111239916144,-0.005397497057203316,-0.006870657847829286,-0.0066228549211311645,-0.008023887488570074,-0.010866905331284666
2024-09-13,-0.002259362747923253,-0.002948077864086786,-0.002759700735136881,-0.0027999690358916384,-0.0022521393239952905,-0.0007034820555515438,-0.001052989323442113,-0.0003672686819766723,-0.000277970540077895,4.515538050361827e-05,-0.006528352894933379,-0.007717062805419839,-0.007497585049723733,-0.007467833945590721,-0.013226805759928554
2024-09-16,-0.0024667704494171954,-0.0028906699612763717,-0.0031369993302079804,-0.0023617548973705765,-0.0022541340049880712,-0.0006223398953454952,-0.0007742386680427903,-0.0004511946128631161,-0.000308019926355435,-0.00027714869132345894,-0.005641925995481923,-0.0074323210225001775,-0.005957579698021227,-0.009571871369471937,-0.015460269357642862
2024-09-17,-0.002109894405309303,-0.0025422997903282647,-0.002696896411796305,-0.002187567879937786,-0.0019144533820148859,0.00038517257542159994,0.00015032359522363693,0.0004807018631301091,0.0002857475680180949,0.0002900455061433476,-0.005394517411059353,-0.006266688084373165,-0.006384528738570594,-0.006633040894526887,-0.012995364201335341
2024-09-18,-0.003314626024881395,-0.00360074153121557,-0.003946985555616286,-0.0035038756225334406,-0.0034063221788398867,-0.0005113843590360978,-0.0005193011784907842,-0.0006021149823684545,-0.00047805242362049515,-0.00044520272650502873,-0.007850778808832524,-0.010801188900670968,-0.008444203891623108,-0.012305536717833415,-0.018515568141369728
2024-09-19,-0.0033538519299750073,-0.0038074634770907906,-0.003862200226946645,-0.0034532881914228395,-0.0033870274396777473,4.9296614028218906e-05,-0.00012411739812967146,6.403327655330488e-05,-6.581913408266589e-06,-2.3501176067780914e-05,-0.009686037731615563,-0.010514502597907706,-0.012176452410493461,-0.010110590472618253,-0.015275747471826378
2024-09-20,-0.005669666082491808,-0.00568257280751187,-0.001958028069468748,-0.004992460766306865,-0.004047886750388943,-0.0016194126689838089,-0.002505233252342052,-0.00039388404299878015,0.0021807048357378998,-0.0007490655685615717,-0.016037895804897447,-0.0209623893195282,-0.008621201917069377,-0.00950128299665316,-0.019051169410704345
2024-09-23,-0.0036249913368507384,-0.004690634130197071,-0.004506824679144433,-0.004323241621843085,-0.0042892417697089616,-0.0011318536597237476,-0.0011925159201503187,-0.0013523146850172622,-0.0012948053999449617,-0.0010724216632454285,-0.010809344749355895,-0.012719175017549711,-0.011931569044521285,-0.013894316898285044,-0.018013795185159463
2024-09-24,-0.0034310445832781474,-0.004031141212259271,-0.004472048309880114,-0.004122696488272033,-0.0041681274650050715,-0.002029927619127042,-0.0019496139900849,-0.002748782291271772,-0.0025718499742509947,-0.0024998091617524903,-0.011528077167808869,-0.011480930271934829,-0.012423845848897025,-0.012833221711419646,-0.01471989669929828
2024-09-25,-0.003456854479279982,-0.004368198181573668,-0.004214538471130462,-0.0039339535593605115,-0.0039012831148174214,-0.002207673357134818,-0.002314644782907453,-0.002810753141312853,-0.002719765795115147,-0.002622372725495324,-0.013455060107761008,-0.012083335815397866,-0.014148653492414861,-0.009829041988449989,-0.013520031692912762
2024-09-26,-0.003667674707656467,-0.0045421274547689855,-0.00452320040355026,-0.00445829393928387,-0.004232140740596937,-0.0025718824152875775,-0.00287353749112481,-0.003091832591789267,-0.0032622120092629854,-0.0029076939053924,-0.01344454482520013,-0.013499241842493943,-0.01254037824508708,-0.011582056692433503,-0.016707480689408388
2024-09-27,-0.0039199448928900395,-0.004703332501356155,-0.004842330048992401,-0.004566666498153878,-0.004375297113027814,-0.002390818401152373,-0.002872008570152373,-0.0028366249395978286,-0.0029917474804611955,-0.003145193761486264,-0.012323343485132907,-0.012701580507944312,-0.013908453652174285,-0.010274524229010656,-0.021311628084500323
2024-09-30,-0.004545912384387769,-0.005185057612910824,-0.005358652528218042,-0.00494404728297618,-0.004710144796928147,-0.002818558363350305,-0.002889534913211345,-0.002664833685274919,-0.002811518736761979,-0.002734239562605713,-0.015004941948532696,-0.013632539192700986,-0.014527646180414003,-0.011713412863941196,-0.023585681026020766
2024-10-01,-0.005001063309605086,-0.005252797650275126,-0.0053960946461716975,-0.004988876487063172,-0.005048058891867257,-0.0021435731508254985,-0.002638398077227259,-0.0026111934629068144,-0.002567645237257908,-0.002602267007120009,-0.012902045134923087,-0.014550015694671983,-0.013178409857712358,-0.012825902325444751,-0.028514877711457
2024-10-02,-0.0035937526342802047,-0.0042099457833433065,-0.00400643525843812,-0.0037836191639941475,-0.00394529897183471,-0.0012494281659071191,-0.0016581121212734917,-0.0017015232363796586,-0.0015387097390642548,-0.0016185260773753662,-0.012147514741734452,-0.011639825733673044,-0.008194250221922364,-0.009661407642626203,-0.019719917219713286
2024-10-03,-0.002211867745793782,-0.002503788432968425,-0.00239992689660752,-0.0021137964905502825,-0.0017842023140736288,0.0002633771617752,0.00013193761161018992,7.556231501274e-05,0.0004679234054213143,0.0001808669158035286,-0.009290382233525785,-0.00807162790558931,-0.008228949902689051,-0.004624930808087834,-0.0054670721562245185
2024-10-04,-0.0024968287841480048,-0.0025672357628421997,-0.0023795923478826695,-0.0024998487551227667,-0.002066834290966924,0.0005420470393522618,0.0006755291550797898,0.0004185341580454773,0.000324531741396395,6.0646648056904996e-05,-0.012305283364962241,-0.01266521153684708,-0.007522009376548763,-0.0051608804866752666,-0.0026904877366190484
2024-10-07,-0.0015125805993082904,-0.001884355611519262,-0.0017695723401874512,-0.001480864878606715,-0.0018242799436989717,0.0005288273202401333,0.0005588126084245047,0.0004309374791831099,-8.426759055942826e-06,0.00015160676250427143,-0.008450850094237676,-0.009293420329605786,-0.0038950464305516656,-0.004040997347479704,-0.0021555505746950142
2024-10-08,-0.0014091252199880952,-0.0015349488484739336,-0.0013905208525844248,-0.0015331584875361332,-0.0014233148124364573,0.0002172937133777048,2.2293181450023875e-05,-0.0002987942805642667,-0.0003786126947045752,-0.0005479514212870334,-0.006531675512467837,-0.0071007157586322174,-0.004789223084292892,-0.0029854483717240803,-0.0013640245025475202
2024-10-09,-0.002959335411016362,-0.0031137331380429846,-0.0029551689134598097,-0.0029432426290650427,-0.0028578609887162858,-0.00048190551496212717,-0.0007874557165025581,-0.000743387140956381,-0.0010343310467523772,-0.0008598421936854763,-0.014835784822578526,-0.011765835670269682,-0.007619653843911283,-0.007425200255338232,-0.003834801261535137
2024-10-10,-0.0027383645185837685,-0.0030337953923075104,-0.00285179002389521,-0.0027461910375163713,-0.0026693194648117536,-0.0012147653643307047,-0.001341940137234925,-0.0013223033162945285,-0.00141128394338605,-0.001386288392208606,-0.014483199997223991,-0.0116512795527347,-0.007553369666359158,-0.006485440418001784,-0.003642739119664663
2024-10-11,-0.0036645919900696426,-0.003810254895883995,-0.0031774598376942955,-0.003607998128779328,-0.003151239010589697,-0.0015496861267370139,-0.0014628305155636847,-0.0015146132256117287,-0.0015162356503237333,-0.0015690024860291712,-0.01906719459182247,-0.013588720643196519,-0.009498945687171408,-0.00770514613754029,-0.004759726918992899
2024-10-15,-0.0034443412665806955,-0.0035559354596678898,-0.003409517782781305,-0.00327762457377656,-0.0031254809212994143,-0.0016172894429551498,-0.0019919023778075403,-0.0018791162309290993,-0.002146384828631138,-0.0019295451736648479,-0.019709771408488567,-0.01241141677704203,-0.009745015064489335,-0.007147461270251837,-0.004938206530181762
2024-10-16,-0.0025987928197545285,-0.00299355147411094,-0.0026302671154368714,-0.0028965148653676866,-0.0025988398794673665,-0.0018570806682527525,-0.0017982857842184711,-0.00178891392758973,-0.001957138774195221,-0.0017930087590035775,-0.014792231566056213,-0.01061584006988737,-0.008055863917835419,-0.005930959768026909,-0.003880528264123683
2024-10-17,-0.0027040891308100475,-0.0029316658860179764,-0.003018292562292326,-0.0029529465513744354,-0.0026620764444896428,-0.001570218921247905,-0.0017797162369424663,-0.0018786117760222713,-0.0016014644493469506,-0.001555800681717981,-0.01389787982787808,-0.012340718438171215,-0.007663572729788093,-0.005796442050708046,-0.004527045683077604
2024-10-18,-0.001996727700329424,-0.00209777648159522,-0.002153961011471538,-0.0022684252375352147,-0.002194117578081247,-0.0011721169752049998,-0.001376147832191143,-0.00167526844884622,-0.0013810321880502966,-0.0015458308805823098,-0.0093541059687494,-0.008554073817396191,-0.0059939650503328026,-0.004711099899611337,-0.003346878906646498
2024-10-21,-0.002279432845572187,-0.002130081998010838,-0.002339193718115665,-0.0020862778994537963,-0.0023244835362261286,-0.0011293771588954957,-0.0014715267213320888,-0.0013697191424335117,-0.0014443987029645476,-0.0015162675502498764,-0.01027851300421087,-0.007752904680551504,-0.006638021379425094,-0.004888889806331378,-0.003175109523287757
2024-10-22,-0.0017814863775290522,-0.0017609727241018525,-0.001649686989272675,-0.0019137359865553966,-0.0015798696906512287,-0.0013050160161387954,-0.0013181823156757854,-0.00126238981960216,-0.0013448753280946811,-0.001215455089391881,-0.006979510918358179,-0.0066393455681352746,-0.004239183894152744,-0.004139307895380426,-0.0023615583694866034
2024-10-23,-0.0007503480554581095,-0.0012804860084080858,-0.0008696792856961259,-0.000777908627456135,-0.0008695974440105668,-0.0007898859877406048,-0.0008649472575856808,-0.0008152782557677501,-0.0008054116573655201,-0.0008667098034328865,-0.0026719394873991075,-0.0033013419140218584,-0.002381734041246814,-0.002650070611120867,-0.0008360561144007198
2024-10-24,-0.0008617678597350188,-0.000935125150202615,-0.0010860273609956598,-0.00047382151568915254,-0.0008137003173282951,-0.00045788169910242866,-0.0004962997534267967,-0.0005325548910464865,-0.0005097140563588148,-0.0005599070909109566,-0.003490059897419097,-0.003419539626017454,-0.0014496823457563134,-0.002286482616095218,-0.000799598043781096
2024-10-25,-0.0001836160000658858,2.9229636142615287e-05,-0.00042607010906485005,-6.22492531967642e-06,-0.0002870662372639239,-0.0009171527003287582,-0.0010414487211354844,-0.000887996682152195,-0.0009789998370970123,-0.0010068227910514525,0.000816083847673093,-0.00027984093162290377,-0.00011595934227282099,-0.0010604652115149163,0.00014398395147314003
2024-10-28,0.0003576876205418304,0.0005783323329595571,0.0002633841276552532,-4.734806425896678e-05,0.00035474499494136193,-0.00017393822695400854,-0.00046031566714959993,-0.0003942603910774819,-0.000260196409716018,-0.000471372513500662,0.003999791343355455,0.0013365503646491817,0.0007686631134958607,-1.1049693847145326e-05,0.0009738623052760118
2024-10-29,0.0009094297969074282,0.0008792246739082238,0.0007544478103104749,0.0006063026464580627,0.0007386795764677109,0.0002878588651335091,0.00019992444816401006,0.00040177584154120006,-4.743430512102999e-05,-3.505995904108898e-05,0.005820035529986598,0.0031094163615807556,0.0016748428431577573,0.0015003328215319341,0.0017867887818427864
2024-10-30,0.0007548019730282397,0.0006682543035818572,0.0006422758453820001,0.0008271850394267382,0.0007352988975226639,-0.0008393408344920318,-0.0008355916789575604,-0.0009352179339192714,-0.0008740310445926523,-0.0005394033773605476,0.005000697548017839,0.0027693195683441375,0.0017759584858338382,0.0009959153761420901,0.0019437967816731663
2024-10-31,0.0016953810501705645,0.0018687649827196847,0.0015218463019760953,0.0014827221167861605,0.0015496680910057903,-0.00010887463488136646,-0.0001470888086107237,-6.961635459754987e-05,-0.00026100450813214,-0.0003146433218287365,0.01090674375916789,0.006084078325101734,0.004070694689692758,0.002666962348312997,0.0033499552686213933
2024-11-01,0.0010595945366977427,0.0009925750399771358,0.0007255440862580194,0.0004450858720047851,0.0009601444855204287,-0.001171206221518458,-0.000992267424356825,-0.0011245060727846,-0.0012357134822819475,-0.0011369164220688334,0.0059063541170337385,0.0027830085423222995,0.00197795691614765,0.0014816741726264634,0.0020086190275440266
2024-11-04,0.0015051822034972317,0.001029580753906565,0.0013915255761924,0.0008586486060193349,0.0013058212532453945,-0.0008492388272864906,-0.0009952875445214597,-0.0009584507034562099,-0.0010959524129744499,-0.0008244313099556439,0.006074874673924709,0.005119604152310717,0.002177741994273604,0.0026018338400351964,0.0031808394953701745
2024-11-05,0.0018574018513797998,0.0018192913061593479,0.001737175470730462,0.00169123537345789,0.0018788440009097549,6.678056002776197e-05,4.569842439582835e-05,3.652978141206935e-05,0.00023298166847783168,-5.4297303891263606e-05,0.009850573279955747,0.005965180750530484,0.0031139188899126954,0.0048903274203233775,0.004856642175749399
2024-11-06,0.00048015677337904757,0.000527956385338438,0.0007148916791176894,0.0007029229375028251,0.0005830411961300476,-0.0008119635993939383,-0.00083784090424915,-0.000802810809348795,-0.0009116962397759778,-0.0007612312814388191,0.0023865357017027215,0.00266961014572065,0.00040924182782734733,0.0011516019765264833,0.002649111817166247
2024-11-07,0.0003379157766329475,0.0006303386884848952,0.0008780214347924477,0.0009928294201524525,0.0007593177957988999,-0.0006833068315016909,-0.0010070166064122701,-0.0010367004040327751,-0.0008712881879990715,-0.000820472681453462,0.0005773074981326491,0.0013457635582691464,0.002112348706636903,0.002077202109300839,0.002973624544538869
2024-11-08,0.0012078418762630657,0.0011878717899133954,0.001375524305377655,0.0014288493726231717,0.0011931520910302908,3.002141944799621e-07,-5.3193053030805066e-05,-8.721835795047864e-05,-1.3057758845699948e-06,-7.55272868090569e-05,0.0038180559418990773,0.0036096855134356556,0.003738846151618703,0.002905978536878102,0.004121478580553186
2024-11-12,0.0004397398231617047,0.0006479225759804499,0.0005948412508933314,0.0006351246747037893,0.0005098434367493218,-0.00022544939347853785,-0.00043663530248592373,-0.00013442076766675994,-0.00042205181389944155,-0.00012300759631530902,0.00249230160662816,0.0006881731838976658,0.0006922311492178548,0.0018263384728560699,0.0025622133748583794
2024-11-13,0.0007991801322543192,0.000807893702548225,0.0007527536462281318,0.0011813544516935857,0.0007572273403309508,0.001039445981833927,0.001151837447435895,0.0009634516256629477,0.0010102400469666462,0.001085105222030487,0.0026047047368996552,0.002297597172155123,0.0011503982512438107,0.0019372181657065252,0.0035273440195070335
2024-11-14,0.0004971986432856273,0.000615355133977195,0.0005677351828397548,0.00039393305474700495,0.0005754423314595545,0.00047865336113555,0.0005985602845006799,0.0006019875811773999,0.0008069799298815898,0.0006426279274109332,0.0022268205059138924,0.0008876201150760691,0.0010184188292238726,0.0019160241171539475,0.0018761376524803917
2024-11-15,-0.0010822972562780522,-0.00111683772929113,-0.000980491355543443,-0.0007195542519134573,-0.000661261928767438,0.0008327790327807382,0.000881251970072565,0.0006590211141877428,0.0004832059029710046,0.0008062380399513855,-0.005906287395017461,-0.005081838224566844,-0.0029400296685318907,-0.0015183174371010677,0.000747556659370872
2024-11-18,-0.0011828124557975144,-0.001294907308781776,-0.0010651802793135924,-0.0007203882211519572,-0.0012596020402436427,0.001434123648303205,0.001435649543549729,0.001559678873140602,0.0015139675799290902,0.0014552940645486817,-0.009350532455266899,-0.0056694957286710125,-0.003588249741494377,-0.001735249086508149,0.00045789559053366975
2024-11-19,-0.0004542294777181637,-0.0006508146324621549,-0.0004944116670924476,-3.228523293474496e-05,-0.0008556649095990238,0.001560309494872033,0.0014937346439201668,0.0015398953565608602,0.0015246582080005436,0.0013473813188122287,-0.0053722294847518325,-0.00297372342248754,-0.0028747530798012054,-0.000456019512318972,0.0013183917629486929
2024-11-20,-0.0002349566814338688,-0.000789784822943532,-0.0007263837869897762,-0.000793892309665635,-0.0009681615453533953,0.0016656065607426303,0.0015984756100271176,0.0015540251286193286,0.0015655979912477392,0.0014879521922553764,-0.0071035357998768395,-0.004767939351280666,-0.002582554265280795,-0.0014273314921313764,0.0014673857859632618
2024-11-21,-0.0002522676273369286,-0.00020183136432694494,-0.000964250007425562,-0.00010763884743850339,-0.0011810857677762572,0.002174232552345323,0.001916570762674785,0.0021174386650840453,0.0021450422647448834,0.0019879238259786964,-0.0067284033489903245,-0.0039067196408614025,-0.001778279342617316,-0.002186274567035107,0.002043750060962219
2024-11-22,-0.000893776726876174,-0.0011074876912581248,-0.001382351430097209,-0.00180623757196691,-0.001793502641976171,0.001006787170734157,0.0010372493666649049,0.0009003296038170899,0.00096009550533395,0.000716411646060314,-0.010247659871363604,-0.007249796299569647,-0.005076913558502339,-0.0017077770284351806,-0.0024592166879682863
2024-11-25,-0.0009065172467907592,-0.0008045938468473048,-0.0014122195792953354,-0.0020016120075448812,-0.0016578289929491188,0.0017175948977486812,0.001527871961005645,0.0014923173280400616,0.001459351287354162,0.0015282574828647001,-0.008889849038347795,-0.005612560806536559,-0.004306377559570101,-0.0021217258524434523,-0.00512436736872497
2024-11-26,-0.0007123194746091579,-0.0005518553213906,-0.0008299842504650799,-0.0013597872872001334,-0.0011403029813155392,0.0014056796921393525,0.001091768443086862,0.0008250027448436956,0.000932141763664145,0.0007697575495235239,-0.008311900978421707,-0.004719594822256794,-0.0026952348153275805,-0.001842863691131516,-0.002401717044872316
2024-11-27,-0.0009771280577588635,-0.001283225443131535,-0.002025330133453081,-0.0021345572589398336,-0.002678200015734005,0.00017481821560287145,0.00018629896527167625,-0.00015925188634749105,-0.00016340424336869498,-0.00030631356955277637,-0.008536282004693762,-0.0054354082777204535,-0.004933122519138636,-0.006751850655830522,-0.009371414570432028
2024-11-29,-0.0009344249095086048,-0.0008400005661602521,-0.000984705656512716,-0.00225417869199092,-0.0020997632085603133,0.00042733917631512184,0.00033913254213765423,0.0002478928815510638,-9.042744665829995e-05,-0.00040593330269077623,-0.005755383017121785,-0.0020972796762013025,-0.0024013487128687863,-0.004260557414546969,-0.014014834958719469
2024-12-02,-0.001199433246593558,-0.0009278492310882872,-0.0015888445249805018,-0.0023478395086610044,-0.002363340355421348,-0.000183830228676879,-3.724051254109499e-05,-4.1203147117638105e-05,-0.0003026547914293701,-0.0006959695281417714,-0.0057508067379478745,-0.0023770268595991167,-0.00202565171332804,-0.006300652700935953,-0.015151991127352696
2024-12-03,-0.001865134321254838,-0.0019081217696394382,-0.0023342222559424664,-0.002843474116301005,-0.0023201645614985096,-0.0011950695812131464,-0.0010216116462510097,-0.0010961088828443251,-0.0014270958869519808,-0.0014544248536230142,-0.005590666417980182,-0.006849237366716253,-0.002637272690094688,-0.008866264968937596,-0.016468112577491558
